dlc_id,name,taxon,sex,litter_size,age,weight
1512,HEME,ERUF,F,1,2.27,410
1589,TANGO,ERUF,F,1,4.9,1226
1591,AMBER,PCOQ,F,1,1.32,317
1591,AMBER,PCOQ,F,1,1.58,372
1591,AMBER,PCOQ,F,1,1.84,432
1591,AMBER,PCOQ,F,1,2.04,486
1591,AMBER,PCOQ,F,1,2.27,532
1591,AMBER,PCOQ,F,1,2.5,581
1591,AMBER,PCOQ,F,1,2.76,622
1591,AMBER,PCOQ,F,1,2.96,661
1591,AMBER,PCOQ,F,1,3.19,735
1591,AMBER,PCOQ,F,1,3.42,812
1591,AMBER,PCOQ,F,1,3.65,882
1591,AMBER,PCOQ,F,1,3.88,896
1591,AMBER,PCOQ,F,1,4.44,1090
1591,AMBER,PCOQ,F,1,4.8,1150
1591,AMBER,PCOQ,F,1,5.03,1226
1591,AMBER,PCOQ,F,1,5.49,1375
1592,LARKE,PCOQ,M,1,1.05,185
1592,LARKE,PCOQ,M,1,6.51,1235
1592,LARKE,PCOQ,M,1,9.3,1883
1592,LARKE,PCOQ,M,1,9.47,1690
1592,LARKE,PCOQ,M,1,9.67,1607
1593,ERME,PCOQ,F,1,1.28,228
1593,ERME,PCOQ,F,1,2.66,373
1593,ERME,PCOQ,F,1,2.89,423
1593,ERME,PCOQ,F,1,3.22,463
1593,ERME,PCOQ,F,1,3.81,495
1593,ERME,PCOQ,F,1,4.27,510
1593,ERME,PCOQ,F,1,4.54,534
1593,ERME,PCOQ,F,1,4.73,567
1593,ERME,PCOQ,F,1,5.19,638
2506,MELPOMENE,ERUF,F,1,4.37,1034
2506,MELPOMENE,ERUF,F,1,4.93,1175
2534,NYMPH,ERUF,F,1,1.18,348
2534,NYMPH,ERUF,F,1,1.41,395
2534,NYMPH,ERUF,F,1,1.61,430
2534,NYMPH,ERUF,F,1,1.87,485
2534,NYMPH,ERUF,F,1,2.1,520
2534,NYMPH,ERUF,F,1,2.33,510
2534,NYMPH,ERUF,F,1,2.56,675
2534,NYMPH,ERUF,F,1,2.79,636
2534,NYMPH,ERUF,F,1,3.02,705
2534,NYMPH,ERUF,F,1,3.25,750
2534,NYMPH,ERUF,F,1,3.48,817
2534,NYMPH,ERUF,F,1,3.72,837
2534,NYMPH,ERUF,F,1,3.91,900
2534,NYMPH,ERUF,F,1,4.18,999
2534,NYMPH,ERUF,F,1,4.41,1044
2534,NYMPH,ERUF,F,1,4.64,1070
2534,NYMPH,ERUF,F,1,5.1,1226
2534,NYMPH,ERUF,F,1,5.33,1090
2534,NYMPH,ERUF,F,1,6.02,1453
2534,NYMPH,ERUF,F,1,6.94,1520
2534,NYMPH,ERUF,F,1,8.09,1634
2534,NYMPH,ERUF,F,1,9.01,1861
2534,NYMPH,ERUF,F,1,10.39,1700
2534,NYMPH,ERUF,F,1,11.31,1816
2535,ROAN,ERUF,M,1,1.84,483
2535,ROAN,ERUF,M,1,2.99,818
2535,ROAN,ERUF,M,1,3.68,1041
2535,ROAN,ERUF,M,1,4.14,1136
2535,ROAN,ERUF,M,1,4.6,1166
2535,ROAN,ERUF,M,1,5.06,1212
2535,ROAN,ERUF,M,1,8.02,1634
2535,ROAN,ERUF,M,1,8.48,1680
2538,ALCOBA,ERUF,F,1,1.12,280
2538,ALCOBA,ERUF,F,1,1.38,340
2538,ALCOBA,ERUF,F,1,1.61,385
2538,ALCOBA,ERUF,F,1,1.84,435
2538,ALCOBA,ERUF,F,1,2.07,500
2538,ALCOBA,ERUF,F,1,2.3,545
2538,ALCOBA,ERUF,F,1,2.53,590
2538,ALCOBA,ERUF,F,1,2.76,636
2538,ALCOBA,ERUF,F,1,2.99,700
2538,ALCOBA,ERUF,F,1,3.22,772
2538,ALCOBA,ERUF,F,1,3.42,837
2538,ALCOBA,ERUF,F,1,3.68,975
2538,ALCOBA,ERUF,F,1,3.91,1044
2538,ALCOBA,ERUF,F,1,4.14,1090
2538,ALCOBA,ERUF,F,1,4.6,1135
2538,ALCOBA,ERUF,F,1,4.83,1317
2538,ALCOBA,ERUF,F,1,5.52,1544
2538,ALCOBA,ERUF,F,1,6.44,1907
2538,ALCOBA,ERUF,F,1,7.59,1816
2538,ALCOBA,ERUF,F,1,8.52,1998
2538,ALCOBA,ERUF,F,1,9.9,1952
2538,ALCOBA,ERUF,F,1,10.82,2043
2539,TISA,ERUF,F,1,1.74,373
2539,TISA,ERUF,F,1,4.64,1104
2539,TISA,ERUF,F,1,7.33,1634
2539,TISA,ERUF,F,1,7.79,1589
2557,VULCAN,ERUF,M,1,1.12,280
2557,VULCAN,ERUF,M,1,1.35,325
2557,VULCAN,ERUF,M,1,1.58,377
2557,VULCAN,ERUF,M,1,1.81,425
2557,VULCAN,ERUF,M,1,2.04,454
2557,VULCAN,ERUF,M,1,2.24,535
2557,VULCAN,ERUF,M,1,2.5,636
2557,VULCAN,ERUF,M,1,2.73,660
2557,VULCAN,ERUF,M,1,2.96,681
2557,VULCAN,ERUF,M,1,3.42,772
2557,VULCAN,ERUF,M,1,3.65,772
2557,VULCAN,ERUF,M,1,4.34,953
2557,VULCAN,ERUF,M,1,5.26,1044
2557,VULCAN,ERUF,M,1,6.41,1271
2557,VULCAN,ERUF,M,1,7.33,1520
2557,VULCAN,ERUF,M,1,8.71,1380
2557,VULCAN,ERUF,M,1,9.63,1544
2586,LYMPH,ERUF,F,1,1.18,320
2586,LYMPH,ERUF,F,1,1.41,432
2586,LYMPH,ERUF,F,1,1.87,497
2586,LYMPH,ERUF,F,1,2.1,537
2586,LYMPH,ERUF,F,1,2.33,582
2586,LYMPH,ERUF,F,1,2.56,620
2586,LYMPH,ERUF,F,1,2.79,681
2586,LYMPH,ERUF,F,1,3.02,726
2586,LYMPH,ERUF,F,1,3.25,772
2586,LYMPH,ERUF,F,1,3.48,863
2586,LYMPH,ERUF,F,1,3.68,953
2586,LYMPH,ERUF,F,1,3.95,999
2586,LYMPH,ERUF,F,1,4.18,1110
2586,LYMPH,ERUF,F,1,4.37,1135
2586,LYMPH,ERUF,F,1,4.64,1205
2586,LYMPH,ERUF,F,1,4.87,1271
2586,LYMPH,ERUF,F,1,5,1364
2586,LYMPH,ERUF,F,1,5.52,1480
2586,LYMPH,ERUF,F,1,5.98,1493
2586,LYMPH,ERUF,F,1,6.44,1738
2586,LYMPH,ERUF,F,1,6.64,1620
2586,LYMPH,ERUF,F,1,6.94,1680
2586,LYMPH,ERUF,F,1,7.36,1883
2586,LYMPH,ERUF,F,1,7.86,1883
2586,LYMPH,ERUF,F,1,8.25,1978
2586,LYMPH,ERUF,F,1,8.71,1952
2586,LYMPH,ERUF,F,1,9.17,2052
2586,LYMPH,ERUF,F,1,9.67,1916
2586,LYMPH,ERUF,F,1,10.13,1798
2586,LYMPH,ERUF,F,1,10.59,1991
2586,LYMPH,ERUF,F,1,11.05,2075
2586,LYMPH,ERUF,F,1,11.51,2034
2586,LYMPH,ERUF,F,1,11.97,2057
2586,LYMPH,ERUF,F,1,12.46,2211
2586,LYMPH,ERUF,F,1,12.89,2038
2586,LYMPH,ERUF,F,1,13.35,2057
2586,LYMPH,ERUF,F,1,13.81,2234
2589,HELEN,ERUF,F,1,1.41,238
2589,HELEN,ERUF,F,1,1.64,320
2589,HELEN,ERUF,F,1,2.1,397
2589,HELEN,ERUF,F,1,2.56,494
2589,HELEN,ERUF,F,1,3.02,580
2589,HELEN,ERUF,F,1,3.48,681
2589,HELEN,ERUF,F,1,3.95,776
2589,HELEN,ERUF,F,1,4.41,844
2589,HELEN,ERUF,F,1,5.03,1044
2589,HELEN,ERUF,F,1,5.56,1053
2589,HELEN,ERUF,F,1,6.02,1202
2589,HELEN,ERUF,F,1,6.38,1362
2589,HELEN,ERUF,F,1,6.48,1304
2589,HELEN,ERUF,F,1,6.87,1330
2589,HELEN,ERUF,F,1,6.97,1362
2589,HELEN,ERUF,F,1,7.4,1376
2589,HELEN,ERUF,F,1,7.89,1380
2589,HELEN,ERUF,F,1,8.28,1356
2589,HELEN,ERUF,F,1,8.75,1344
2589,HELEN,ERUF,F,1,9.21,1398
2589,HELEN,ERUF,F,1,9.7,1357
2589,HELEN,ERUF,F,1,10.16,1480
2589,HELEN,ERUF,F,1,10.52,1488
2589,HELEN,ERUF,F,1,10.62,1444
2589,HELEN,ERUF,F,1,11.08,1498
2589,HELEN,ERUF,F,1,11.54,1476
2589,HELEN,ERUF,F,1,12,1558
2589,HELEN,ERUF,F,1,12.49,1525
2589,HELEN,ERUF,F,1,12.92,1503
2589,HELEN,ERUF,F,1,13.38,1516
2589,HELEN,ERUF,F,1,13.84,1425
3508,MACHO,ERUF,M,1,1.05,367
3508,MACHO,ERUF,M,1,1.28,415
3508,MACHO,ERUF,M,1,1.51,497
3508,MACHO,ERUF,M,1,1.74,544
3508,MACHO,ERUF,M,1,1.97,615
3508,MACHO,ERUF,M,1,2.2,681
3508,MACHO,ERUF,M,1,2.43,746
3508,MACHO,ERUF,M,1,2.63,817
3508,MACHO,ERUF,M,1,2.89,883
3508,MACHO,ERUF,M,1,3.12,999
3508,MACHO,ERUF,M,1,3.32,1044
3508,MACHO,ERUF,M,1,3.58,1135
3508,MACHO,ERUF,M,1,3.81,1205
3508,MACHO,ERUF,M,1,6.31,1840
3533,RUST,ERUF,M,1,1.22,425
3533,RUST,ERUF,M,1,1.61,530
3556,MENELAUS,ERUF,M,1,1.15,313
3556,MENELAUS,ERUF,M,1,1.61,401
3556,MENELAUS,ERUF,M,1,1.71,417
3556,MENELAUS,ERUF,M,1,2.17,526
3556,MENELAUS,ERUF,M,1,2.4,576
3556,MENELAUS,ERUF,M,1,2.89,713
3556,MENELAUS,ERUF,M,1,3.32,854
3556,MENELAUS,ERUF,M,1,3.52,913
3556,MENELAUS,ERUF,M,1,3.91,1044
3556,MENELAUS,ERUF,M,1,4.14,1135
3556,MENELAUS,ERUF,M,1,4.37,1144
3556,MENELAUS,ERUF,M,1,4.93,1430
3562,GLOBIN,ERUF,F,1,7.13,1498
3569,JUPITER,VRUB,M,3,1.08,500
3569,JUPITER,VRUB,M,3,1.18,528
3569,JUPITER,VRUB,M,3,1.25,539
3569,JUPITER,VRUB,M,3,1.64,772
3569,JUPITER,VRUB,M,3,1.81,760
3569,JUPITER,VRUB,M,3,1.84,760
3569,JUPITER,VRUB,M,3,1.87,795
3569,JUPITER,VRUB,M,3,1.91,800
3569,JUPITER,VRUB,M,3,1.97,827
3569,JUPITER,VRUB,M,3,2.1,837
3569,JUPITER,VRUB,M,3,2.17,863
3569,JUPITER,VRUB,M,3,2.33,953
3569,JUPITER,VRUB,M,3,2.63,1135
3569,JUPITER,VRUB,M,3,2.79,1248
3569,JUPITER,VRUB,M,3,3.09,1407
3569,JUPITER,VRUB,M,3,3.91,1846
3569,JUPITER,VRUB,M,3,6.31,2724
3569,JUPITER,VRUB,M,3,8.28,3042
3570,TERRA,VRUB,F,3,1.08,403
3570,TERRA,VRUB,F,3,1.18,415
3570,TERRA,VRUB,F,3,1.25,438
3570,TERRA,VRUB,F,3,1.64,681
3570,TERRA,VRUB,F,3,1.81,636
3570,TERRA,VRUB,F,3,1.84,650
3570,TERRA,VRUB,F,3,1.87,681
3570,TERRA,VRUB,F,3,1.97,742
3570,TERRA,VRUB,F,3,2.1,782
3570,TERRA,VRUB,F,3,2.17,817
3570,TERRA,VRUB,F,3,2.33,900
3570,TERRA,VRUB,F,3,2.63,1115
3570,TERRA,VRUB,F,3,2.79,1271
3570,TERRA,VRUB,F,3,3.09,1385
3570,TERRA,VRUB,F,3,3.91,1907
3570,TERRA,VRUB,F,3,6.31,2653
3570,TERRA,VRUB,F,3,8.28,2885
3571,HADES,VRUB,M,3,1.08,472
3571,HADES,VRUB,M,3,1.18,490
3571,HADES,VRUB,M,3,1.25,507
3571,HADES,VRUB,M,3,1.64,756
3571,HADES,VRUB,M,3,1.81,700
3571,HADES,VRUB,M,3,1.84,700
3571,HADES,VRUB,M,3,1.87,726
3571,HADES,VRUB,M,3,1.91,750
3571,HADES,VRUB,M,3,1.97,794
3571,HADES,VRUB,M,3,2.1,790
3571,HADES,VRUB,M,3,2.17,794
3571,HADES,VRUB,M,3,2.27,800
3571,HADES,VRUB,M,3,2.33,817
3571,HADES,VRUB,M,3,2.63,975
3571,HADES,VRUB,M,3,2.79,1180
3571,HADES,VRUB,M,3,3.09,1362
3571,HADES,VRUB,M,3,3.91,1846
3571,HADES,VRUB,M,3,6.31,2520
3571,HADES,VRUB,M,3,8.28,2875
3585,RUFF,ERUF,M,1,1.22,391
3585,RUFF,ERUF,M,1,1.32,419
3585,RUFF,ERUF,M,1,1.55,504
3585,RUFF,ERUF,M,1,1.68,531
3585,RUFF,ERUF,M,1,1.81,577
3585,RUFF,ERUF,M,1,1.91,590
3585,RUFF,ERUF,M,1,2.14,686
3585,RUFF,ERUF,M,1,2.43,781
3585,RUFF,ERUF,M,1,3.42,1049
3585,RUFF,ERUF,M,1,3.85,1081
4547,AUBURN,ERUF,F,1,5.39,1317
4575,VENUS II,VRUB,F,1,4.9,2605
4575,VENUS II,VRUB,F,1,7.36,3260
4575,VENUS II,VRUB,F,1,21.37,3904
5538,NEPTUNE,VRUB,M,2,1.91,965
5538,NEPTUNE,VRUB,M,2,18.08,3460
5538,NEPTUNE,VRUB,M,2,20.52,3385
5539,DIANA,VRUB,F,2,1.91,999
5539,DIANA,VRUB,F,2,18.08,3231
5539,DIANA,VRUB,F,2,19.89,3225
5539,DIANA,VRUB,F,2,20.75,3180
5580,FLAME,ERUF,F,1,12,1875
5587,CYNTHIA,VRUB,F,2,7.23,2750
5587,CYNTHIA,VRUB,F,2,8.55,2700
5587,CYNTHIA,VRUB,F,2,12,2765
5629,PHOENIX,VRUB,M,3,1.64,804
5629,PHOENIX,VRUB,M,3,10.26,2706
5630,HIMALIA,VRUB,F,3,1.64,749
5630,HIMALIA,VRUB,F,3,10.26,2693
5631,LYSITHEA,VRUB,F,3,1.64,704
5631,LYSITHEA,VRUB,F,3,10.52,2733
5654,REDHEAD,ERUF,M,1,3.75,908
5657,VERMILLION,ERUF,M,1,2.04,441
5659,MAGENTA,ERUF,F,1,20.65,2515
5689,VENERIUS,VRUB,M,3,15.95,2847
5689,VENERIUS,VRUB,M,3,16.37,3123
5691,VENUTIA,VRUB,F,3,16.47,2261
5691,VENUTIA,VRUB,F,3,16.73,2578
5691,VENUTIA,VRUB,F,3,17.06,2791
5698,HERMES,VRUB,M,3,23.9,3823
5699,PLUTONIA,VRUB,F,3,15.52,3618
5699,PLUTONIA,VRUB,F,3,22.95,4617
5699,PLUTONIA,VRUB,F,3,23.54,4758
5746,GINGY,ERUF,F,2,3.98,676
5747,CHERRY,ERUF,F,2,3.98,713
5768,CASTOR,VRUB,M,2,4.24,2310
5768,CASTOR,VRUB,M,2,12.62,2933
5769,POLLUX,VRUB,M,2,4.24,2383
5769,POLLUX,VRUB,M,2,12.62,2842
5769,POLLUX,VRUB,M,2,13.81,2767
5769,POLLUX,VRUB,M,2,19.82,3214
5781,REDNECK,ERUF,M,1,6.12,1317
5783,RED LAKE,ERUF,F,1,11.31,1648
5783,RED LAKE,ERUF,F,1,22.16,2230
5784,ARCTURUS,VRUB,M,1,1.71,677
5784,ARCTURUS,VRUB,M,1,3.91,1957
5784,ARCTURUS,VRUB,M,1,12.3,2574
5784,ARCTURUS,VRUB,M,1,13.22,2524
5790,JOVE,VRUB,M,1,10.26,2501.5
5791,GEOS,VRUB,M,2,7.3,2787
5791,GEOS,VRUB,M,2,23.64,3936
5792,GE,VRUB,F,2,7.3,2433
5792,GE,VRUB,F,2,23.64,2887
5863,RED HOT,ERUF,F,1,20.61,1775.5
587,HEBE,ERUF,F,1,11.54,1580
5874,SATURNILLA,VRUB,F,1,10.52,1807
5874,SATURNILLA,VRUB,F,1,10.88,2238
5874,SATURNILLA,VRUB,F,1,11.44,2669
5874,SATURNILLA,VRUB,F,1,11.61,2447
5874,SATURNILLA,VRUB,F,1,11.9,2026
5874,SATURNILLA,VRUB,F,1,11.97,2076
5874,SATURNILLA,VRUB,F,1,22.65,3133
5888,NERIED,VRUB,F,3,1.48,406
5888,NERIED,VRUB,F,3,1.87,487
5888,NERIED,VRUB,F,3,2.17,717
5888,NERIED,VRUB,F,3,3.02,1153
5889,NEPTUNIA,VRUB,F,3,1.48,409
5889,NEPTUNIA,VRUB,F,3,2.17,565
5889,NEPTUNIA,VRUB,F,3,3.02,1198
5889,NEPTUNIA,VRUB,F,3,13.25,3087
5899,CETUS,VRUB,M,2,11.67,2219
5900,CARME,VRUB,F,2,11.67,2679
5930,ALPHA CENTAURI,VRUB,M,3,11.05,2684
5931,OMEGA,VRUB,F,3,11.05,2447
5932,ALPHECCA,VRUB,F,3,11.05,2684
5963,BLAZE,ERUF,F,1,12.82,1698
599,MANGO,PCOQ,F,1,4.64,925
599,MANGO,PCOQ,F,1,7.59,2010
6001,CHARON,VRUB,M,2,11.21,2466
6001,CHARON,VRUB,M,2,18.71,3147
6002,JANUS,VRUB,M,2,11.21,2288
6002,JANUS,VRUB,M,2,18.71,3274
6008,IZAR,VRUB,F,3,6.21,2711
6008,IZAR,VRUB,F,3,17.88,3428
6009,ARA,VRUB,F,3,6.21,2515
6009,ARA,VRUB,F,3,17.88,3550
6010,ANCHA,VRUB,F,3,6.21,2833
6010,ANCHA,VRUB,F,3,17.88,3655
6014,ALGOL,VRUB,M,3,1.91,516
6014,ALGOL,VRUB,M,3,3.02,677
6014,ALGOL,VRUB,M,3,18.67,3536.5
6015,MENKIB,VRUB,M,3,3.02,1040
6015,MENKIB,VRUB,M,3,18.67,3432
6016,COLUMBA,VRUB,F,3,6.74,2556
6016,COLUMBA,VRUB,F,3,7.13,2497
6016,COLUMBA,VRUB,F,3,15.81,3305
6066,CEPHEUS,VRUB,M,4,6.41,2633
6067,KOCHAB,VRUB,M,4,6.41,2965
6068,LACERTA,VRUB,F,4,6.41,2729
6068,LACERTA,VRUB,F,4,20.22,3532
6069,COMA,VRUB,F,4,6.41,2565
6069,COMA,VRUB,F,4,20.22,3069
6113,ANNATO,ERUF,F,1,14.1,1652
6117,SABINA,PCOQ,F,1,22.59,6969
6133,CLAUDIUS,PCOQ,M,1,3.22,312
6137,FLASH,ERUF,M,1,5.29,1312
6160,LYNX,VRUB,M,3,3.95,1802
6160,LYNX,VRUB,M,3,7.79,2501.5
6161,PASIPHAE,VRUB,F,3,3.95,1716
6161,PASIPHAE,VRUB,F,3,7.79,2201.5
6162,MIAPLACIDUS,VRUB,F,3,3.95,1462
6162,MIAPLACIDUS,VRUB,F,3,7.79,2542
6169,CRATER,VRUB,M,3,3.78,1525
6169,CRATER,VRUB,M,3,16.83,2720
6169,CRATER,VRUB,M,3,22.78,3410
6170,SCULPTOR,VRUB,M,3,3.78,1548
6170,SCULPTOR,VRUB,M,3,16.83,2933
6171,MIMOSA II,VRUB,F,3,3.78,1661
6171,MIMOSA II,VRUB,F,3,7.63,2292
6171,MIMOSA II,VRUB,F,3,13.38,2533
6173,BERENICES,VRUB,F,2,18.28,4031
6174,MUSCA,VRUB,F,2,18.28,3596
6200,AURELIA,PCOQ,F,1,7.66,1571
6200,AURELIA,PCOQ,F,1,7.79,1661
6207,Tiberius,PCOQ,M,1,4.9,1075
6207,Tiberius,PCOQ,M,1,6.71,1571
6207,Tiberius,PCOQ,M,1,6.81,1598
6207,Tiberius,PCOQ,M,1,6.9,1652
6207,Tiberius,PCOQ,M,1,6.97,1657
6207,Tiberius,PCOQ,M,1,7.59,1843
6232,SINDHI,ERUF,F,1,18.9,2240
6232,SINDHI,ERUF,F,1,22.98,1761
6240,Borealis,VRUB,M,3,1.45,580
6240,Borealis,VRUB,M,3,1.58,593
6240,Borealis,VRUB,M,3,1.97,860
6241,TROMDENUS,VRUB,M,3,1.58,596
6241,TROMDENUS,VRUB,M,3,1.61,654
6241,TROMDENUS,VRUB,M,3,1.97,747
6241,TROMDENUS,VRUB,M,3,6.28,2365
6242,CORONA,VRUB,F,3,1.58,645
6242,CORONA,VRUB,F,3,1.61,655
6242,CORONA,VRUB,F,3,1.97,829
6242,CORONA,VRUB,F,3,5.59,2356
6245,JOVEN,VRUB,M,2,17.26,2939
6282,APPLE,ERUF,F,2,8.09,1701
6303,CERES,VRUB,F,3,18.9,2820
6304,INDUS,VRUB,F,3,18.9,3032
6309,SEXTANS,VRUB,M,3,5.65,2311
6309,SEXTANS,VRUB,M,3,17.62,3355
6309,SEXTANS,VRUB,M,3,19.79,3392
6310,Alphard,VRUB,M,3,5.65,2338
6310,Alphard,VRUB,M,3,17.62,3292
6311,Antlia,VRUB,F,3,5.65,2320
6311,Antlia,VRUB,F,3,17.62,3083
6313,PEACOCK,VRUB,F,1,6.31,2733
6313,PEACOCK,VRUB,F,1,17.79,3804
6333,CONSTANTINE,PCOQ,M,1,3.45,447
6333,CONSTANTINE,PCOQ,M,1,6.35,1180
6333,CONSTANTINE,PCOQ,M,1,14.73,2706
6333,CONSTANTINE,PCOQ,M,1,15.55,2769
6333,CONSTANTINE,PCOQ,M,1,17.29,2756
6333,CONSTANTINE,PCOQ,M,1,17.46,2497
6333,CONSTANTINE,PCOQ,M,1,22.55,2887
6333,CONSTANTINE,PCOQ,M,1,23.61,3182
6334,FLAVIA-A,PCOQ,M,1,2.01,182
6336,CLAUDIA,PCOQ,F,1,4.8,1149
6336,CLAUDIA,PCOQ,F,1,15.52,3455
6336,CLAUDIA,PCOQ,F,1,20.78,5194
6336,CLAUDIA,PCOQ,F,1,21.83,5190
6350,REDBEARD,ERUF,M,2,18.54,1589
6372,RASALHAGUE,VRUB,M,3,14.83,2479
6372,RASALHAGUE,VRUB,M,3,18.58,2660
6372,RASALHAGUE,VRUB,M,3,20.61,2420
6372,RASALHAGUE,VRUB,M,3,22.26,2593
6376,EUNOMIA,VRUB,F,3,1.18,428
6376,EUNOMIA,VRUB,F,3,1.64,588
6376,EUNOMIA,VRUB,F,3,2.37,821
6376,EUNOMIA,VRUB,F,3,18.35,3300
6377,NUNKI,VRUB,F,3,1.18,523
6377,NUNKI,VRUB,F,3,1.64,692
6377,NUNKI,VRUB,F,3,2.37,980
6377,NUNKI,VRUB,F,3,18.35,3746
6378,DIPHDA,VRUB,F,3,1.64,408
6378,DIPHDA,VRUB,F,3,1.97,493
6378,DIPHDA,VRUB,F,3,2.43,650
6378,DIPHDA,VRUB,F,3,2.47,649
6378,DIPHDA,VRUB,F,3,3.52,1171
6378,DIPHDA,VRUB,F,3,5.42,1825
6378,DIPHDA,VRUB,F,3,9.73,2048
6378,DIPHDA,VRUB,F,3,15.16,2715
6378,DIPHDA,VRUB,F,3,19.27,2873
6379,HERCULES,VRUB,M,3,5.39,1934
6379,HERCULES,VRUB,M,3,19.23,2924
6379,HERCULES,VRUB,M,3,23.54,2896
6380,ENIF,VRUB,F,3,5.39,2134
6380,ENIF,VRUB,F,3,9.01,2470
6380,ENIF,VRUB,F,3,14.07,3310
6380,ENIF,VRUB,F,3,19.23,3100
6380,ENIF,VRUB,F,3,19.23,3110
6381,SABIK,VRUB,F,3,5.39,2003
6381,SABIK,VRUB,F,3,9.01,2402
6381,SABIK,VRUB,F,3,9.04,2401
6381,SABIK,VRUB,F,3,19.23,3182
6398,PAULINA,PCOQ,F,1,1.94,438
6398,PAULINA,PCOQ,F,1,2.79,445
6398,PAULINA,PCOQ,F,1,2.89,421
6398,PAULINA,PCOQ,F,1,4.83,563
6398,PAULINA,PCOQ,F,1,15.45,3400
6398,PAULINA,PCOQ,F,1,17.46,3730
6398,PAULINA,PCOQ,F,1,18.41,3840
6398,PAULINA,PCOQ,F,1,19.99,3800
6398,PAULINA,PCOQ,F,1,23.47,3820
6399,MAXIMIAN,PCOQ,M,1,3.09,563
6399,MAXIMIAN,PCOQ,M,1,3.16,558
6399,MAXIMIAN,PCOQ,M,1,3.29,547
6399,MAXIMIAN,PCOQ,M,1,3.55,545
6399,MAXIMIAN,PCOQ,M,1,16.6,3020
6400,CARMINE,ERUF,M,1,12.95,1382
6401,RADISH,ERUF,F,1,12.95,1573
6401,RADISH,ERUF,F,1,16.41,1560
6401,RADISH,ERUF,F,1,16.6,1620
6401,RADISH,ERUF,F,1,18.94,1960
6401,RADISH,ERUF,F,1,20.94,2100
6401,RADISH,ERUF,F,1,22.65,2180
6422,DORADO,VRUB,M,3,2.83,1194
6422,DORADO,VRUB,M,3,19.2,3042
6423,DENEBOLA,VRUB,F,3,6.81,2683
6423,DENEBOLA,VRUB,F,3,19.2,3178
6424,DEMBOWSKA,VRUB,F,3,6.81,2606
6424,DEMBOWSKA,VRUB,F,3,19.2,3133
6424,DEMBOWSKA,VRUB,F,3,21.7,3140
6428,WOLF 359,VRUB,M,2,2.63,1071
6428,WOLF 359,VRUB,M,2,6.18,2459
6428,WOLF 359,VRUB,M,2,8.42,2415
6428,WOLF 359,VRUB,M,2,10.06,2342
6428,WOLF 359,VRUB,M,2,11.9,2510
6428,WOLF 359,VRUB,M,2,13.78,3000
6428,WOLF 359,VRUB,M,2,14.86,2620
6428,WOLF 359,VRUB,M,2,18.08,2800
6428,WOLF 359,VRUB,M,2,21.37,3130
6437,ALUDRA,VRUB,F,1,7.63,2792
6437,ALUDRA,VRUB,F,1,12.95,3010
6437,ALUDRA,VRUB,F,1,18.51,3510
6437,ALUDRA,VRUB,F,1,19.86,3470
6437,ALUDRA,VRUB,F,1,20.55,3130
6437,ALUDRA,VRUB,F,1,21.7,3410
6446,TOROS,VRUB,M,2,7.43,2620
6447,PIAZZIA,VRUB,F,2,12.95,2690
6447,PIAZZIA,VRUB,F,2,17.59,3230
6447,PIAZZIA,VRUB,F,2,19.63,3340
6450,VALENTINIAN,PCOQ,M,1,1.94,218
6450,VALENTINIAN,PCOQ,M,1,2.14,250
6450,VALENTINIAN,PCOQ,M,1,2.89,368
6450,VALENTINIAN,PCOQ,M,1,4.96,890
6450,VALENTINIAN,PCOQ,M,1,7.2,1200
6450,VALENTINIAN,PCOQ,M,1,7.27,1340
6450,VALENTINIAN,PCOQ,M,1,9.99,2460
6450,VALENTINIAN,PCOQ,M,1,14.4,3240
6450,VALENTINIAN,PCOQ,M,1,15.91,3180
6450,VALENTINIAN,PCOQ,M,1,18.84,3460
6450,VALENTINIAN,PCOQ,M,1,20.38,3520
6450,VALENTINIAN,PCOQ,M,1,22.19,3770
6455,RED BARON,ERUF,M,1,6.77,909.1
6455,RED BARON,ERUF,M,1,8.65,1350
6455,RED BARON,ERUF,M,1,10.68,1660
6455,RED BARON,ERUF,M,1,14.1,1560
6455,RED BARON,ERUF,M,1,15.25,1720
6455,RED BARON,ERUF,M,1,16.21,1555
6455,RED BARON,ERUF,M,1,23.11,1770
6456,CRISPINA,PCOQ,F,1,1.22,228
6456,CRISPINA,PCOQ,F,1,1.64,248
6456,CRISPINA,PCOQ,F,1,2.14,330
6456,CRISPINA,PCOQ,F,1,2.56,370
6456,CRISPINA,PCOQ,F,1,4.21,720
6456,CRISPINA,PCOQ,F,1,6.48,1380
6456,CRISPINA,PCOQ,F,1,6.51,1380
6456,CRISPINA,PCOQ,F,1,6.54,1410
6456,CRISPINA,PCOQ,F,1,10.22,2590
6456,CRISPINA,PCOQ,F,1,13.94,3050
6456,CRISPINA,PCOQ,F,1,14.73,3050
6456,CRISPINA,PCOQ,F,1,14.73,3051
6456,CRISPINA,PCOQ,F,1,18.25,3320
6456,CRISPINA,PCOQ,F,1,19.23,3400
6456,CRISPINA,PCOQ,F,1,21.17,3480
6456,CRISPINA,PCOQ,F,1,23.51,3430
6459,ROSELLA,ERUF,F,1,4.7,800
6459,ROSELLA,ERUF,F,1,22.16,2040
6459,ROSELLA,ERUF,F,1,23.05,1890
6492,MIRFAK,VRUB,M,2,1.32,590
6492,MIRFAK,VRUB,M,2,8.22,2560
